==========================================
[635, 22, 21, 19, 19, 19, 19]
[636, 25, 18, 17, 16, 16, 15]
[637, 115, 54, 43, 40, 37, 31]
[638, 1, 1, 1, 1, 1, 1]
[639, 11, 11, 10, 10, 10, 10]
[640, 23, 20, 19, 19, 19, 19]
[641, 66, 42, 36, 33, 31, 27]
[642, 2, 2, 2, 2, 2, 2]
[643, 24, 20, 19, 19, 19, 19]
[644, 25, 18, 17, 16, 16, 15]
[645, 29, 24, 24, 24, 24, 24]
[646, 13, 11, 11, 11, 11, 11]
[647, 19, 17, 17, 17, 17, 17]
[648, 2, 2, 2, 2, 2, 2]
[649, 5, 5, 5, 5, 5, 5]
[650, 22, 19, 19, 19, 19, 19]
[651, 73, 44, 37, 33, 32, 29]
[652, 4, 4, 4, 4, 4, 4]
[653, 28, 19, 17, 16, 16, 15]
[654, 33, 20, 17, 16, 16, 15]
[655, 6, 6, 6, 6, 6, 6]
[656, 3, 3, 3, 3, 3, 3]
[657, 7, 6, 6, 6, 6, 6]
[658, 24, 20, 19, 19, 19, 19]
[659, 24, 20, 19, 19, 19, 19]
[660, 3, 3, 3, 3, 3, 3]
[661, 24, 20, 19, 19, 19, 19]
[662, 24, 20, 19, 19, 19, 19]
[663, 9, 8, 8, 8, 8, 8]
[664, 17, 15, 14, 14, 14, 14]
[665, 18, 17, 17, 17, 17, 17]
[666, 18, 17, 16, 16, 15, 15]
[667, 3, 3, 3, 3, 3, 3]
[668, 1, 1, 1, 1, 1, 1]
[669, 34, 32, 31, 30, 30, 29]
[670, 23, 20, 19, 19, 19, 19]
[671, 5, 5, 5, 5, 5, 5]
[672, 8, 8, 8, 8, 8, 8]
[673, 4, 4, 4, 4, 4, 4]
[674, 1, 1, 1, 1, 1, 1]
[675, 23, 19, 19, 19, 19, 19]
[676, 18, 18, 18, 18, 18, 18]
[677, 22, 17, 16, 16, 16, 15]
[678, 26, 16, 15, 15, 14, 14]
[679, 7, 7, 7, 7, 7, 7]
[680, 27, 18, 16, 16, 16, 15]
[681, 23, 19, 19, 19, 19, 19]
[682, 13, 11, 10, 10, 10, 10]
[683, 33, 31, 30, 29, 28, 28]
[684, 20, 17, 16, 16, 15, 15]
[685, 17, 15, 15, 14, 14, 14]
[686, 170, 34, 26, 24, 23, 21]
[687, 28, 21, 19, 18, 18, 16]
[688, 45, 28, 24, 22, 21, 20]
[689, 8, 8, 8, 8, 8, 8]
[690, 9, 9, 9, 9, 9, 9]
[691, 6, 6, 6, 6, 6, 6]
[692, 1, 1, 1, 1, 1, 1]
[693, 14, 13, 13, 13, 13, 13]
[694, 54, 32, 26, 24, 23, 21]
[695, 41, 27, 24, 23, 22, 21]
[696, 31, 26, 23, 22, 21, 20]
[697, 52, 30, 26, 23, 22, 21]
[698, 68, 20, 19, 19, 18, 17]
[699, 2, 2, 2, 2, 2, 2]
[700, 7, 7, 7, 7, 7, 7]
[701, 21, 18, 17, 17, 17, 17]
[702, 8, 8, 8, 8, 8, 8]
[703, 43, 24, 20, 19, 18, 17]
[704, 5, 5, 5, 5, 5, 5]
[705, 69, 30, 26, 23, 23, 21]
[706, 18, 18, 18, 18, 18, 18]
[707, 10, 9, 8, 8, 8, 8]
[708, 29, 22, 20, 19, 19, 18]
[709, 17, 16, 16, 16, 16, 16]
[710, 8, 8, 8, 8, 8, 8]
[711, 20, 18, 17, 17, 17, 17]
[712, 13, 10, 9, 8, 8, 8]
[713, 71, 32, 26, 24, 23, 21]
[714, 14, 10, 9, 8, 8, 8]
[715, 10, 10, 10, 10, 10, 10]
[716, 12, 12, 11, 11, 11, 11]
[717, 4, 4, 4, 4, 4, 4]
[718, 30, 21, 19, 18, 17, 16]
[719, 64, 34, 26, 24, 23, 21]
[720, 18, 15, 14, 14, 14, 14]
[721, 5, 5, 5, 5, 5, 5]
[722, 14, 14, 13, 13, 13, 13]
[723, 12, 11, 11, 11, 11, 11]
[724, 47, 30, 26, 23, 23, 21]
[725, 8, 8, 8, 8, 8, 8]
[726, 36, 27, 25, 23, 23, 21]
[727, 26, 21, 19, 18, 18, 17]
[728, 38, 23, 20, 19, 18, 17]
[729, 13, 10, 9, 9, 9, 9]
[730, 15, 14, 14, 14, 14, 14]
[731, 26, 24, 23, 23, 22, 21]
[732, 14, 8, 8, 8, 8, 8]
[733, 8, 8, 8, 8, 8, 8]
[734, 23, 17, 16, 16, 16, 16]
[735, 5, 5, 5, 5, 5, 5]
[736, 14, 10, 9, 8, 8, 8]
[737, 16, 14, 14, 13, 13, 13]
[738, 25, 18, 18, 17, 17, 17]
[739, 29, 21, 19, 18, 18, 16]
[740, 8, 7, 7, 7, 7, 7]
[741, 17, 14, 14, 14, 14, 14]
[742, 12, 10, 9, 9, 8, 8]
[743, 3, 3, 3, 3, 3, 3]
[744, 2, 2, 2, 2, 2, 2]
[745, 57, 31, 26, 24, 23, 21]
[746, 9, 8, 8, 8, 8, 8]
[747, 57, 29, 23, 21, 20, 19]
[748, 19, 17, 17, 16, 16, 16]
[749, 2, 2, 2, 2, 2, 2]
[750, 2, 2, 2, 2, 2, 2]
[751, 12, 12, 12, 12, 12, 12]
[752, 38, 30, 26, 24, 23, 21]
[753, 13, 11, 10, 9, 9, 9]
[754, 30, 22, 21, 20, 19, 18]
[755, 19, 17, 16, 16, 16, 16]
[756, 10, 10, 10, 10, 10, 10]
[757, 4, 2, 2, 2, 2, 2]
[758, 20, 18, 17, 16, 16, 16]
[759, 10, 10, 10, 9, 9, 9]
[760, 30, 26, 23, 22, 22, 21]
[761, 8, 8, 8, 8, 8, 8]
[762, 13, 12, 12, 12, 12, 12]
[763, 14, 12, 12, 11, 11, 11]
[764, 28, 20, 19, 18, 17, 16]
[765, 14, 13, 13, 13, 13, 13]
[766, 35, 27, 25, 23, 22, 21]
[767, 8, 7, 7, 7, 7, 7]
[768, 14, 10, 9, 9, 8, 8]
[769, 15, 10, 10, 10, 9, 9]
[770, 27, 18, 17, 16, 16, 16]
[771, 15, 10, 9, 9, 8, 8]
[772, 18, 17, 17, 17, 16, 16]
[773, 36, 28, 25, 23, 22, 21]
[774, 37, 27, 23, 22, 20, 19]
[775, 2, 2, 2, 2, 2, 2]
[776, 9, 6, 6, 6, 6, 6]
[777, 18, 17, 16, 16, 16, 16]
[778, 16, 14, 14, 13, 13, 13]
[779, 18, 17, 17, 16, 16, 16]
[780, 34, 25, 22, 21, 20, 19]
[781, 52, 30, 26, 24, 23, 21]
[782, 13, 9, 8, 8, 8, 8]
[783, 18, 17, 17, 16, 16, 16]
[784, 40, 26, 24, 23, 22, 21]
[785, 3, 3, 3, 3, 3, 3]
[786, 9, 8, 8, 8, 8, 8]
[787, 29, 20, 18, 17, 17, 16]
[788, 4, 4, 4, 4, 4, 4]
[789, 13, 11, 9, 9, 8, 8]
[790, 4, 4, 4, 4, 4, 4]
[791, 7, 7, 7, 7, 7, 7]
[792, 23, 19, 17, 17, 17, 16]
[793, 20, 17, 16, 16, 16, 16]
[794, 14, 13, 13, 13, 13, 13]
[795, 18, 13, 13, 13, 13, 13]
[796, 7, 7, 7, 7, 7, 7]
[797, 26, 19, 17, 17, 16, 16]
[798, 7, 4, 4, 4, 4, 4]
[799, 12, 10, 10, 10, 10, 10]
[800, 37, 27, 24, 23, 22, 21]
[801, 1, 1, 1, 1, 1, 1]
[802, 5, 5, 5, 5, 5, 5]
[803, 20, 15, 14, 14, 14, 14]
[804, 16, 11, 9, 9, 9, 9]
[805, 66, 32, 26, 24, 23, 21]
[806, 15, 10, 9, 9, 8, 8]
[807, 20, 17, 17, 17, 16, 16]
[808, 9, 9, 9, 9, 9, 9]
[809, 18, 17, 16, 16, 16, 16]
[810, 32, 26, 24, 23, 22, 21]
[811, 9, 7, 7, 7, 7, 7]
[812, 8, 8, 8, 8, 8, 8]
[813, 10, 9, 9, 8, 8, 8]
[814, 26, 20, 20, 19, 18, 18]
[815, 39, 28, 24, 23, 22, 21]
[816, 9, 9, 8, 8, 8, 8]
[817, 24, 19, 18, 17, 17, 16]
[818, 16, 12, 10, 9, 9, 8]
[819, 37, 26, 22, 20, 19, 18]
[820, 38, 26, 22, 20, 20, 19]
[821, 9, 9, 9, 9, 9, 9]
[822, 15, 10, 9, 9, 8, 8]
[823, 56, 32, 26, 24, 23, 21]
[824, 58, 32, 26, 24, 23, 21]
[825, 6, 5, 4, 4, 4, 4]
[826, 11, 10, 10, 10, 10, 10]
[827, 45, 29, 25, 23, 23, 21]
[828, 79, 34, 26, 24, 23, 21]
[829, 34, 23, 21, 21, 21, 20]
[830, 55, 31, 26, 23, 23, 21]
[831, 15, 13, 13, 13, 13, 13]
[832, 4, 4, 4, 4, 4, 4]
[833, 15, 9, 9, 8, 8, 8]
[834, 43, 31, 26, 24, 23, 21]
[835, 20, 17, 16, 16, 16, 16]
[836, 12, 11, 11, 11, 11, 11]
[837, 13, 12, 12, 12, 12, 12]
[838, 22, 20, 18, 17, 17, 16]
[839, 15, 10, 9, 9, 8, 8]
[840, 27, 22, 20, 19, 19, 18]
[841, 2, 2, 2, 2, 2, 2]
[842, 37, 26, 23, 23, 22, 21]
[843, 13, 13, 13, 13, 13, 13]
[844, 14, 14, 13, 13, 13, 13]
[845, 23, 20, 18, 18, 17, 17]
[846, 6, 5, 5, 5, 5, 5]
[847, 27, 23, 21, 21, 21, 20]
[848, 21, 16, 16, 16, 16, 16]
[849, 30, 20, 18, 17, 17, 16]
[850, 10, 9, 9, 9, 8, 8]
[851, 4, 4, 4, 4, 4, 4]
[852, 4, 4, 4, 4, 4, 4]
[853, 44, 30, 26, 24, 23, 21]
[854, 3, 3, 3, 3, 3, 3]
[855, 4, 4, 4, 4, 4, 4]
[856, 39, 20, 19, 18, 18, 17]
[857, 12, 8, 8, 8, 8, 8]
[858, 5, 5, 5, 5, 5, 5]
[859, 2, 2, 2, 2, 2, 2]
[860, 2, 2, 2, 2, 2, 2]
[861, 10, 9, 9, 9, 9, 9]
[862, 24, 17, 16, 15, 15, 15]
[863, 11, 9, 9, 9, 9, 9]
[864, 5, 4, 4, 4, 4, 4]
[865, 4, 4, 4, 4, 4, 4]
[866, 5, 4, 4, 4, 4, 4]
[867, 8, 6, 6, 6, 6, 6]
[868, 4, 4, 4, 4, 4, 4]
[869, 7, 7, 7, 7, 7, 7]
[870, 7, 5, 5, 5, 5, 5]
[871, 7, 6, 5, 5, 5, 5]
[872, 7, 6, 6, 6, 6, 6]
[873, 6, 6, 6, 6, 6, 6]
[874, 7, 6, 6, 6, 6, 6]
[875, 1, 1, 1, 1, 1, 1]
[876, 11, 9, 9, 9, 9, 9]
[877, 4, 4, 4, 4, 4, 4]
[878, 10, 9, 9, 9, 9, 9]
[879, 6, 5, 4, 4, 4, 4]
[880, 8, 8, 8, 8, 8, 8]
[881, 7, 5, 5, 5, 5, 5]
[882, 8, 8, 8, 8, 8, 8]
[883, 1, 1, 1, 1, 1, 1]
[884, 4, 4, 4, 4, 4, 4]
[885, 9, 6, 6, 6, 6, 6]
[886, 8, 8, 8, 8, 8, 8]
[887, 6, 6, 6, 6, 6, 6]
[888, 9, 9, 9, 9, 9, 9]
[889, 13, 9, 9, 9, 9, 9]
[890, 7, 7, 7, 7, 7, 7]
[891, 1, 1, 1, 1, 1, 1]
[892, 1, 1, 1, 1, 1, 1]
[893, 4, 4, 4, 4, 4, 4]
[894, 4, 4, 4, 4, 4, 4]
[895, 6, 5, 5, 5, 5, 5]
[896, 126, 59, 48, 44, 42, 37]
[897, 66, 52, 51, 50, 50, 50]
[898, 38, 32, 32, 32, 32, 32]
[899, 3, 3, 3, 3, 3, 3]
[900, 13, 13, 13, 13, 13, 13]
[901, 34, 26, 25, 24, 24, 23]
[902, 46, 43, 42, 42, 41, 37]
[903, 34, 26, 25, 24, 24, 23]
[904, 3, 2, 2, 2, 2, 2]
[905, 17, 15, 15, 15, 15, 15]
[906, 78, 69, 65, 63, 62, 61]
[907, 13, 13, 13, 13, 13, 13]
[908, 32, 21, 19, 18, 17, 16]
[909, 12, 10, 9, 9, 9, 9]
[910, 5, 5, 5, 5, 5, 5]
[911, 1, 1, 1, 1, 1, 1]
[912, 9, 6, 6, 6, 6, 6]
[913, 44, 31, 28, 26, 25, 22]
[914, 16, 16, 16, 16, 16, 16]
[915, 35, 29, 27, 25, 25, 23]
[916, 147, 101, 89, 82, 78, 70]
[917, 130, 52, 41, 38, 37, 35]
[918, 1, 1, 1, 1, 1, 1]
[919, 29, 28, 28, 28, 28, 28]
[920, 13, 11, 11, 11, 11, 11]
[921, 106, 82, 77, 74, 73, 70]
[922, 30, 26, 25, 24, 23, 23]
[923, 8, 8, 8, 7, 7, 7]
[924, 45, 30, 27, 26, 24, 21]
[925, 167, 102, 88, 82, 78, 70]
[926, 21, 20, 20, 20, 20, 20]
[927, 75, 64, 59, 58, 58, 58]
[928, 9, 9, 9, 9, 9, 9]
[929, 5, 5, 5, 5, 5, 5]
[930, 52, 34, 31, 29, 28, 26]
[931, 15, 15, 14, 14, 14, 14]
[932, 63, 56, 54, 52, 52, 52]
[933, 25, 23, 23, 23, 23, 22]
[934, 82, 79, 76, 73, 72, 70]
[935, 7, 7, 7, 7, 7, 7]
[936, 37, 32, 30, 29, 28, 26]
[937, 7, 6, 6, 6, 6, 6]
[938, 29, 25, 24, 24, 23, 23]
[939, 17, 14, 14, 14, 14, 14]
[940, 17, 17, 17, 17, 17, 17]
[941, 54, 40, 37, 36, 36, 35]
[942, 65, 43, 40, 38, 37, 35]
[943, 12, 11, 11, 11, 11, 11]
[944, 37, 27, 25, 24, 24, 21]
[945, 4, 4, 4, 4, 4, 4]
[946, 166, 105, 90, 84, 79, 70]
[947, 115, 92, 84, 80, 78, 70]
[948, 38, 29, 27, 27, 26, 25]
[949, 23, 23, 22, 21, 21, 21]
[950, 10, 9, 9, 9, 9, 9]
[951, 20, 17, 15, 15, 15, 15]
[952, 84, 79, 77, 76, 74, 70]
[953, 109, 86, 78, 73, 71, 69]
[954, 55, 43, 40, 38, 36, 35]
[955, 10, 9, 9, 9, 9, 9]
[956, 10, 9, 9, 9, 9, 9]
[957, 65, 50, 46, 43, 42, 37]
[958, 24, 23, 23, 23, 23, 23]
[959, 46, 41, 41, 41, 41, 41]
[960, 103, 81, 75, 72, 71, 69]
[961, 13, 9, 9, 9, 9, 9]
[962, 27, 24, 21, 20, 20, 20]
[963, 33, 26, 25, 24, 24, 23]
[964, 26, 21, 19, 19, 18, 18]
[965, 16, 15, 15, 15, 15, 15]
[966, 115, 92, 84, 79, 76, 70]
[967, 107, 77, 70, 68, 66, 65]
[968, 40, 31, 29, 27, 26, 22]
[969, 32, 30, 29, 29, 29, 28]
[970, 15, 14, 14, 14, 14, 14]
[971, 34, 28, 27, 27, 27, 26]
[972, 21, 21, 21, 21, 21, 21]
[973, 18, 15, 15, 15, 15, 15]
[974, 11, 10, 9, 9, 9, 9]
[975, 54, 47, 44, 42, 41, 37]
[976, 24, 23, 22, 22, 22, 21]
[977, 26, 21, 21, 20, 20, 20]
[978, 104, 84, 79, 78, 75, 70]
[979, 10, 9, 9, 9, 9, 9]
[980, 128, 91, 81, 78, 75, 70]
[981, 47, 44, 43, 42, 41, 37]
[982, 68, 61, 57, 56, 56, 55]
[983, 62, 55, 55, 54, 54, 54]
[984, 42, 40, 37, 36, 36, 35]
[985, 7, 7, 7, 7, 7, 7]
[986, 11, 11, 11, 11, 11, 11]
[987, 6, 6, 5, 5, 5, 5]
[988, 41, 39, 39, 38, 38, 35]
[989, 35, 32, 32, 32, 32, 32]
[990, 29, 18, 15, 15, 15, 15]
[991, 19, 15, 14, 14, 14, 14]
[992, 31, 25, 24, 24, 24, 23]
[993, 154, 106, 90, 83, 79, 70]
[994, 27, 25, 25, 24, 24, 22]
[995, 66, 52, 50, 50, 50, 50]
[996, 4, 4, 4, 4, 4, 4]
[997, 96, 78, 71, 70, 68, 67]
[998, 9, 8, 8, 8, 8, 8]
[999, 77, 69, 68, 67, 66, 66]
[1000, 16, 11, 10, 9, 9, 9]
[1001, 39, 33, 31, 29, 29, 26]
[1002, 4, 3, 3, 3, 3, 3]
[1003, 95, 75, 71, 68, 67, 66]
[1004, 120, 92, 83, 78, 76, 70]
[1005, 14, 14, 13, 13, 13, 13]
[1006, 142, 100, 86, 81, 78, 70]
[1007, 16, 15, 15, 15, 15, 15]
[1008, 8, 8, 8, 8, 8, 8]
[1009, 57, 45, 43, 41, 40, 37]
[1010, 36, 26, 22, 22, 22, 21]
[1011, 32, 26, 24, 23, 22, 21]
[1012, 32, 30, 29, 27, 27, 25]
[1013, 12, 10, 10, 10, 10, 10]
[1014, 99, 55, 45, 41, 39, 35]
[1015, 36, 33, 33, 33, 33, 33]
[1016, 9, 9, 9, 9, 9, 9]
[1017, 149, 103, 90, 83, 79, 70]
[1018, 51, 41, 40, 38, 37, 35]
[1019, 58, 46, 43, 42, 41, 37]
[1020, 58, 43, 40, 38, 36, 35]
[1021, 61, 49, 45, 43, 41, 37]
[1022, 4, 4, 4, 4, 4, 4]
[1023, 9, 8, 8, 8, 8, 8]
[1024, 85, 71, 70, 69, 68, 67]
[1025, 29, 25, 24, 24, 23, 22]
[1026, 80, 67, 65, 63, 62, 62]
[1027, 3, 3, 3, 3, 3, 3]
[1028, 67, 63, 62, 61, 61, 61]
[1029, 79, 61, 56, 55, 55, 54]
[1030, 11, 9, 9, 9, 9, 9]
[1031, 4, 4, 4, 4, 4, 4]
[1032, 79, 48, 41, 38, 37, 35]
[1033, 17, 15, 14, 14, 14, 14]
[1034, 3, 3, 3, 3, 3, 3]
[1035, 26, 22, 20, 19, 19, 19]
[1036, 58, 49, 45, 42, 41, 37]
[1037, 37, 30, 26, 24, 24, 21]
[1038, 5, 5, 5, 5, 5, 5]
[1039, 27, 27, 27, 27, 27, 27]
[1040, 67, 57, 55, 55, 55, 55]
[1041, 48, 30, 26, 24, 23, 21]
[1042, 15, 14, 14, 14, 14, 14]
[1043, 12, 10, 9, 9, 9, 9]
[1044, 28, 28, 28, 28, 28, 28]
[1045, 12, 10, 9, 9, 9, 9]
[1046, 3, 3, 3, 3, 3, 3]
[1047, 65, 57, 56, 55, 55, 55]
[1048, 106, 78, 71, 68, 67, 66]
[1049, 82, 69, 63, 62, 62, 61]
[1050, 11, 11, 11, 11, 11, 11]
[1051, 46, 32, 29, 27, 25, 22]
[1052, 63, 37, 29, 26, 25, 22]
[1053, 8, 7, 7, 7, 7, 7]
[1054, 54, 49, 48, 47, 46, 46]
[1055, 14, 12, 11, 11, 11, 11]
[1056, 65, 58, 57, 56, 55, 54]
[1057, 5, 5, 5, 5, 5, 5]
[1058, 7, 7, 7, 7, 7, 7]
[1059, 165, 106, 90, 84, 79, 70]
[1060, 51, 46, 44, 42, 40, 37]
[1061, 10, 9, 9, 9, 9, 9]
[1062, 22, 18, 18, 18, 18, 18]
[1063, 22, 21, 21, 21, 21, 21]
[1064, 27, 17, 15, 15, 14, 14]
[1065, 2, 2, 2, 2, 2, 2]
[1066, 68, 46, 41, 38, 37, 35]
[1067, 76, 54, 47, 44, 42, 37]
[1068, 49, 45, 44, 43, 43, 43]
[1069, 21, 21, 21, 21, 21, 21]
[1070, 78, 38, 32, 28, 26, 22]
[1071, 3, 3, 3, 3, 3, 3]
[1072, 26, 23, 22, 21, 21, 21]
[1073, 10, 9, 8, 8, 8, 8]
[1074, 63, 54, 52, 50, 50, 50]
[1075, 80, 66, 60, 59, 59, 59]
[1076, 142, 100, 88, 82, 78, 70]
[1077, 15, 13, 13, 13, 13, 13]
[1078, 183, 113, 93, 84, 79, 70]
[1079, 123, 94, 85, 81, 78, 70]
[1080, 60, 38, 33, 31, 29, 26]
[1081, 30, 29, 29, 29, 29, 28]
[1082, 57, 46, 44, 42, 41, 37]
[1083, 106, 82, 76, 73, 72, 69]
[1084, 15, 15, 15, 15, 15, 15]
[1085, 66, 31, 24, 23, 22, 22]
[1086, 205, 109, 90, 84, 79, 70]
[1087, 7, 6, 5, 5, 5, 5]
[1088, 14, 12, 11, 11, 11, 11]
[1089, 14, 12, 12, 12, 12, 12]
[1090, 13, 12, 11, 11, 11, 11]
[1091, 20, 19, 19, 19, 19, 19]
[1092, 50, 46, 45, 44, 44, 44]
[1093, 9, 8, 8, 8, 8, 8]
[1094, 11, 10, 10, 10, 10, 10]
[1095, 24, 21, 21, 21, 20, 20]
[1096, 1, 1, 1, 1, 1, 1]
[1097, 36, 26, 25, 24, 24, 23]
[1098, 23, 18, 16, 16, 16, 15]
[1099, 56, 41, 38, 37, 36, 35]
[1100, 64, 47, 44, 42, 41, 37]
[1101, 123, 97, 85, 80, 77, 70]
[1102, 51, 41, 38, 37, 36, 35]
[1103, 8, 8, 8, 8, 8, 8]
[1104, 109, 57, 47, 44, 42, 37]
[1105, 4, 3, 3, 3, 3, 3]
[1106, 27, 22, 22, 21, 21, 21]
[1107, 141, 102, 89, 83, 79, 70]
[1108, 43, 38, 37, 36, 36, 35]
[1109, 38, 28, 26, 24, 23, 21]
[1110, 70, 57, 53, 51, 50, 50]
[1111, 9, 9, 9, 9, 9, 9]
[1112, 54, 50, 50, 50, 50, 50]
[1113, 47, 33, 31, 29, 28, 26]
[1114, 38, 31, 29, 28, 27, 26]
[1115, 36, 36, 35, 35, 35, 35]
[1116, 29, 28, 28, 28, 28, 28]
[1117, 122, 96, 84, 79, 77, 70]
[1118, 35, 26, 25, 24, 24, 23]
[1119, 1, 1, 1, 1, 1, 1]
[1120, 51, 45, 43, 41, 41, 37]
[1121, 24, 23, 22, 22, 21, 21]
[1122, 49, 36, 33, 31, 29, 26]
[1123, 71, 55, 54, 54, 54, 54]
[1124, 130, 88, 79, 76, 73, 70]
[1125, 117, 93, 84, 79, 76, 70]
[1126, 198, 114, 94, 84, 80, 70]
[1127, 21, 13, 12, 12, 12, 12]
[1128, 98, 81, 74, 73, 71, 70]
[1129, 60, 47, 44, 43, 41, 37]
[1130, 66, 57, 56, 56, 56, 56]
[1131, 32, 25, 22, 22, 21, 21]
[1132, 142, 102, 89, 83, 79, 70]
[1133, 6, 5, 4, 4, 4, 4]
[1134, 11, 9, 9, 9, 9, 9]
[1135, 68, 58, 57, 57, 56, 56]
[1136, 33, 21, 19, 18, 17, 16]
[1137, 29, 24, 24, 23, 23, 23]
[1138, 14, 9, 9, 9, 9, 9]
[1139, 24, 21, 20, 20, 20, 20]
[1140, 9, 9, 9, 9, 9, 9]
[1141, 18, 17, 17, 17, 17, 17]
[1142, 33, 27, 26, 26, 25, 24]
[1143, 14, 14, 14, 14, 14, 14]
[1144, 21, 17, 16, 15, 15, 15]
[1145, 1, 1, 1, 1, 1, 1]
[1146, 147, 102, 87, 81, 78, 70]
[1147, 5, 5, 5, 5, 5, 5]
[1148, 65, 50, 45, 43, 41, 37]
[1149, 102, 82, 77, 74, 73, 70]
[1150, 14, 12, 12, 12, 12, 12]
[1151, 6, 6, 6, 6, 6, 6]
[1152, 17, 17, 17, 17, 17, 17]
[1153, 139, 99, 85, 80, 77, 70]
[1154, 9, 8, 8, 8, 8, 8]
[1155, 45, 35, 32, 31, 29, 26]
[1156, 99, 81, 76, 73, 71, 69]
[1157, 5, 4, 4, 4, 4, 4]
[1158, 66, 51, 46, 42, 41, 37]
[1159, 61, 36, 30, 27, 26, 22]
[1160, 88, 71, 67, 65, 64, 64]
[1161, 19, 17, 16, 15, 15, 15]
[1162, 8, 8, 8, 8, 8, 8]
[1163, 100, 84, 78, 74, 73, 70]
[1164, 27, 27, 27, 27, 27, 27]
[1165, 26, 18, 16, 16, 16, 15]
[1166, 57, 44, 38, 36, 36, 35]
[1167, 28, 23, 23, 23, 22, 21]
[1168, 6, 6, 6, 6, 6, 6]
[1169, 19, 17, 17, 17, 17, 17]
[1170, 36, 27, 26, 25, 24, 22]
[1171, 24, 15, 13, 13, 13, 13]
[1172, 113, 94, 85, 79, 78, 70]
[1173, 115, 79, 73, 71, 68, 67]
[1174, 18, 15, 14, 14, 14, 14]
[1175, 132, 90, 80, 77, 74, 70]
[1176, 2, 2, 2, 2, 2, 2]
[1177, 15, 10, 9, 9, 9, 9]
[1178, 13, 11, 11, 11, 11, 11]
[1179, 45, 37, 32, 31, 29, 26]
[1180, 45, 44, 44, 44, 44, 44]
[1181, 89, 79, 77, 74, 73, 70]
[1182, 66, 58, 57, 57, 56, 56]
[1183, 34, 29, 27, 25, 25, 22]
[1184, 158, 104, 90, 84, 79, 70]
[1185, 156, 106, 90, 84, 79, 70]
[1186, 17, 17, 17, 17, 17, 17]
[1187, 20, 19, 18, 17, 16, 16]
[1188, 32, 27, 25, 23, 23, 21]
[1189, 38, 27, 24, 23, 23, 21]
[1190, 39, 38, 37, 37, 37, 35]
[1191, 110, 86, 78, 74, 73, 70]
[1192, 97, 56, 47, 44, 42, 37]
[1193, 9, 8, 7, 7, 7, 7]
[1194, 4, 3, 3, 3, 3, 3]
[1195, 49, 44, 44, 43, 43, 43]
[1196, 26, 24, 23, 23, 23, 23]
[1197, 15, 11, 9, 9, 9, 9]
[1198, 83, 77, 73, 71, 71, 69]
[1199, 217, 115, 95, 85, 80, 70]
[1200, 4, 4, 4, 4, 4, 4]
[1201, 58, 56, 55, 55, 54, 54]
[1202, 9, 5, 5, 5, 5, 5]
[1203, 8, 7, 7, 7, 7, 7]
[1204, 107, 60, 48, 44, 42, 37]
[1205, 102, 79, 75, 71, 70, 67]
[1206, 1, 1, 1, 1, 1, 1]
[1207, 72, 63, 62, 62, 62, 62]
[1208, 3, 3, 3, 3, 3, 3]
[1209, 76, 67, 63, 62, 61, 61]
[1210, 40, 32, 29, 28, 27, 26]
[1211, 173, 112, 92, 84, 79, 70]
[1212, 26, 17, 15, 15, 15, 14]
[1213, 20, 15, 15, 15, 15, 15]
[1214, 114, 85, 77, 73, 71, 69]
[1215, 43, 35, 32, 31, 30, 30]
[1216, 36, 27, 25, 24, 24, 23]
[1217, 47, 33, 29, 27, 26, 22]
[1218, 11, 9, 9, 9, 9, 9]
[1219, 54, 51, 50, 50, 50, 50]
[1220, 9, 8, 8, 8, 8, 8]
[1221, 71, 47, 39, 39, 38, 36]
[1222, 142, 96, 85, 79, 77, 70]
[1223, 22, 20, 19, 19, 19, 19]
[1224, 2, 2, 2, 2, 2, 2]
[1225, 30, 24, 23, 22, 22, 21]
[1226, 35, 27, 24, 24, 23, 21]
[1227, 84, 54, 47, 44, 42, 37]
[1228, 23, 19, 18, 18, 18, 18]
[1229, 47, 39, 38, 38, 38, 35]
[1230, 125, 99, 87, 81, 78, 70]
[1231, 74, 52, 46, 43, 42, 37]
[1232, 29, 25, 24, 24, 23, 23]
[1233, 2, 2, 2, 2, 2, 2]
[1234, 15, 14, 14, 14, 14, 14]
[1235, 107, 58, 48, 44, 42, 37]
[1236, 43, 27, 25, 23, 23, 21]
[1237, 60, 40, 34, 32, 31, 26]
[1238, 152, 99, 85, 79, 77, 70]
[1239, 9, 9, 9, 9, 9, 9]
[1240, 7, 4, 4, 4, 4, 4]
[1241, 20, 19, 19, 19, 19, 19]
[1242, 93, 77, 71, 69, 68, 66]
[1243, 112, 87, 78, 75, 73, 70]
[1244, 12, 12, 11, 11, 11, 11]
[1245, 40, 35, 35, 34, 34, 34]
[1246, 35, 26, 25, 24, 24, 21]
[1247, 24, 22, 21, 21, 21, 21]
[1248, 8, 7, 7, 7, 7, 7]
[1249, 15, 14, 14, 14, 14, 14]
[1250, 137, 95, 84, 79, 77, 70]
[1251, 12, 12, 12, 12, 12, 12]
[1252, 3, 3, 3, 3, 3, 3]
[1253, 3, 3, 3, 3, 3, 3]
[1254, 6, 5, 5, 5, 5, 5]
[1255, 124, 93, 84, 79, 77, 70]
[1256, 135, 96, 84, 78, 76, 70]
[1257, 55, 47, 44, 42, 41, 37]
[1258, 42, 31, 27, 25, 24, 22]
